"","value.var"
"LOC106571324",-0.038289288014893
"rpl13",0.0382821655776902
"LOC106607080",0.0382777447959672
"LOC106599563",0.0382374966240597
"LOC106608294",0.0382179150640024
"LOC106599970",0.0382134203236824
"LOC106591630",-0.038191411000415
"LOC106599501",0.0381714844168873
"LOC106585899",-0.0380639110311529
"LOC106569953",-0.038061838854902
"col10a1b",-0.0380169835946714
"LOC106568918",0.0380069063056342
"LOC100136446",0.0379813149983847
"loxl4",-0.0379533464908213
"LOC106564370",-0.0378797696758644
"LOC106572680",0.0377819691645401
"rl15",0.037781180771547
"tisb",0.0377682162143092
"cebpd",0.0377265375716887
"LOC106562606",0.037619558936809
"LOC106613630",0.0376153375778201
"LOC106566838",-0.0375972514331692
"LOC106572039",-0.0375610270389966
"LOC106588304",0.0375039520801489
"sdhaf2",0.0374792466687225
"LOC106570233",-0.0374253810965486
"cxcr4",0.0373397699713017
"LOC106573450",-0.037328353768746
"si:dkey-61l1.4",-0.0373093600601049
"LOC106570285",0.0372963148805169
"LOC106595728",-0.0372765360649277
"LOC106608419",-0.037261793463029
"LOC123743438",0.0372552815604321
"si:dkey-27i16.2",0.0371309870078911
"tagl2",0.0370294497858534
"si:busm1-57f23.1",0.0370065508348796
"LOC106600763",0.0369972706824067
"igf2bp3",-0.0369710181621465
"sox8a",-0.0369700251902616
"rhob",0.0369527561922995
"LOC106601778",0.0369457362516793
"LOC106570533",-0.0369385903616314
"LOC106561964",0.0369055918964251
"LOC106582371",-0.0368671744415953
"LOC100194561",0.0368630284098547
"LOC106580723",0.0368294493372345
"LOC106607252",0.0368068523473914
"LOC106581223",-0.0367734797817967
"LOC106561005",-0.0367649569645637
"cish",0.0367411882161516
"LOC106577634",0.0366859999660254
"tfa",0.0366410829077519
"rps21",0.0366159038340611
"LOC100194607",0.0366150377612567
"LOC106585076",-0.0365662657236407
"irf-1",0.0365336030191312
"LOC123724067",0.0365324963806452
"LOC106590611",-0.0364893766408856
"LOC106577851",0.0364864661065444
"LOC106582975",0.0364723051190945
"ch25h",0.0364439052430277
"LOC106589770",-0.036390609248668
"LOC106580567",0.0363700919957685
"LOC106585985",-0.0363054635893086
"LOC106590176",0.0362922295805828
"wnt5b",-0.0362919804147398
"LOC106611516",0.0362761924500975
"LOC106570647",0.0362295399706445
"LOC106586748",0.0362204187966332
"LOC106596048",0.0362177000004385
"i14k",0.0362119897564543
"LOC106594111",0.0361805019096932
"LOC106585940",0.0361380825636376
"LOC106586813",0.0361282417862025
"LOC106561895",-0.0361130755020797
"LOC106600318",0.0361056376796158
"LOC106572905",0.0360641742210146
"faub",0.0360393384066542
"LOC106560598",0.0360391645111874
"rla2",0.0360181376281356
"rps20",0.0359995419511605
"LOC123735055",0.0359927157978647
"ndufb2",0.0359716523312368
"LOC106581427",-0.0359190190235563
"LOC106609426",0.0358732685358461
"cox7a2l",0.0358704402944521
"LOC106565343",0.0357521057237183
"rpl27a",0.0357426846452924
"nocta",0.0357020116074996
"LOC106594314",-0.0356972187865826
"olfml3b",0.0356814458924458
"LOC106577897",0.0356255533908826
"LOC106563517",0.0355401803951503
"LOC106592979",-0.0355303454428961
"LOC106564822",0.0355207445915415
"sdc4",0.0355192932105377
"LOC106612712",-0.0355011553092962
"LOC100194650",0.0354896111692574
"LOC123727584",0.0354801030643895
"LOC106611504",0.0354510204692047
"tcpd",0.0354495728697779
"LOC106563557",0.0354149052172626
"ndufa7",0.0354128690864319
"LOC106585384",0.0353890543909046
"LOC106564958",0.0353834354128569
"LOC106607380",0.0353767135699156
"LOC106583234",-0.0353726199496225
"LOC123727947",0.0353719005873652
"LOC106564870",-0.0353539947060638
"LOC106587425",0.0353086573796521
"LOC106568024",-0.0352864085361184
"rl28",0.0352448250965945
"LOC106585178",0.0352162250113047
"LOC123740268",-0.0351992448033925
"LOC123730949",0.0351818631324153
"LOC123729692",0.0351648569123725
"txnip",0.0351591677692326
"LOC100136456",0.0351401313891699
"nupr1b",0.0351066816942699
"cxcl-c13b",0.0351039165113712
"ccl25b",0.0350995662586849
"LOC106564615",-0.0350936538504344
"LOC106577537",0.0350447150845412
"LOC106562224",0.0350196172072844
"LOC106611282",0.035010469875867
"dusp2",0.0349566942959302
"LOC106589424",-0.0349541742539379
"gpnmb",-0.0349426487361624
"g0s2",0.0349420491029776
"LOC106566689",0.0348726084825273
"LOC106570141",-0.0347290069805142
"LOC106605352",-0.034725768083983
"sat1a.2",0.034715672083573
"LOC106611562",0.0346980771177552
"LOC106564378",-0.0346880059585315
"med31",0.0346837853071858
"LOC100380652",0.0346745669965445
"LOC106574802",-0.0346444480686596
"LOC106571028",0.034641143610919
"LOC106601018",0.0346151326812267
"rpl38",0.0345315356302826
"il17d",0.0345243249624743
"LOC106588994",0.0344908930859259
"LOC106582663",-0.0344087024285398
"pkhf1",0.0343668920321224
"LOC106569924",-0.0343334120058717
"LOC106589133",0.0343280358842179
"LOC106575717",-0.0343218884985584
"LOC106570014",0.0342438206315288
"LOC106565443",0.0342196717333883
"LOC106600765",0.034210938037107
"cox14",0.0341631111862717
"rpl14",0.0341131464987311
"LOC106603500",0.0340784133133403
"LOC106567334",0.0340684406432537
"LOC123729363",0.0340444631139308
"LOC123725320",0.03397719362718
"LOC106595268",0.0339350091102297
"LOC106604229",0.0339188511667122
"anxa1",0.0338989140699512
"LOC106573607",0.0338446978036599
"LOC106565228",0.0337443117363569
"LOC106560972",0.0336672452343935
"LOC106583952",0.0336215407355608
"LOC106583145",-0.0335856224832606
"LOC106581516",-0.0335768162647112
"LOC106578982",0.0335611303954415
"LOC106604455",0.0335474896192762
"LOC106566201",0.0334546948628559
"LOC106606429",0.0333935733994294
"rplp1",0.0333831732143045
"LOC106600411",0.0333664211596133
"sema5a",-0.0333271852093148
"ubb",0.0332770461056558
"LOC106568957",0.0331902598169499
"LOC123725777",0.0331841939632334
"LOC106611425",-0.0331423230322175
"rs15a",0.0330874439283884
"LOC106565522",-0.0330487779700558
"LOC106580593",0.0329391210106842
"LOC106587490",0.0329093433675512
"LOC123729203",0.032898323961676
"LOC106603590",-0.0328716291806566
"LOC106569413",0.0328320494080209
"LOC106567887",-0.0328078792152372
"LOC106587112",-0.0327625146708344
"LOC106599020",0.032750361389861
"LOC106564242",-0.0327401449263107
"LOC106569329",-0.0327270436546112
"LOC106584765",-0.0327159096679246
"col10a1a",-0.0326874077856381
"LOC106576340",0.0326821575167778
"LOC123743132",0.0326260528834142
"LOC106612462",0.0325961622076263
"LOC106604444",0.0325859311813099
"LOC106605869",0.0325725237347207
"LOC106607337",0.0325284524433969
"LOC100380740",0.0325004645453367
"cebpb",0.0324366235655995
"tmem119a",-0.0324195992743411
"LOC106577236",-0.0323774819919602
"LOC106579398",0.0322573167237742
"LOC106578921",-0.0322053861465
"LOC106598520",0.0321732574762522
"LOC106590650",0.0321498263999474
"zhx3b",-0.0321124610165105
"LOC123726951",0.0320547328999821
"LOC106567192",-0.0320503208402439
"LOC106563133",-0.032034998180528
"LOC123725472",0.0320287456454187
"LOC106611720",0.0320276405691197
"LOC106580485",-0.0319061443205346
"fosl2",0.0318156500354981
"LOC106589915",0.0317370929753814
"LOC106568458",0.0317343901155302
"LOC106585833",0.0316621880818889
"LOC106560679",0.031642503310629
"LOC106594036",0.0316231163356617
"LOC106599031",0.031598434968992
"LOC106600595",0.0315838614448937
"LOC106573914",0.0315463098144151
"LOC106571081",-0.0314964424952885
"rl39",0.0314803124723212
"LOC106612186",-0.0314577666771183
"rbfox1",-0.0314338169237061
"LOC106586722",0.0314143658703839
"LOC123729550",0.0314064614636801
"ndufs6",0.0313651352456478
"LOC106590605",-0.0313327417609086
"LOC106606764",0.0313326019115403
"LOC106613023",-0.0313307716810159
"LOC106581904",0.0313059782688125
"LOC106608947",0.0313041937286747
"hce1",0.0313019301956598
"LOC106566399",-0.0312933029637101
